,emg timestamp,esp timestamp,ch_1,ch_2,ch_3,ch_4,foot angle,shank angle,shank-90,ankle ankle,index
2396,1618666460.962,1618666460.95515,-338.5637817,667.21875,1784.14917,499.523468,-26.5,87.6,-2.4000000000000057,-24.099999999999994,2396.0
2397,1618666460.992,1618666460.9841301,-246.6632385,982.8588257,1822.393433,308.4295349,-24.2,87.4,-2.5999999999999943,-21.600000000000005,2397.0
2398,1618666461.022,1618666461.02413,-300.7197571,334.8669128,1903.223877,345.8846436,-21.1,87.4,-2.5999999999999943,-18.500000000000007,2398.0
2399,1618666461.022,1618666461.02613,-274.132782,300.2541199,1853.752441,211.6110229,-21.1,87.4,-2.5999999999999943,-18.500000000000007,2399.0
2400,1618666461.052,1618666461.05212,-254.0981598,692.8519897,1787.806763,362.4523926,-21.1,87.4,-2.5999999999999943,-18.500000000000007,2400.0
2401,1618666461.082,1618666461.0821,-265.6881104,560.1061401,1860.353394,387.2703857,-18.6,87.8,-2.200000000000003,-16.4,2401.0
2402,1618666461.082,1618666461.0831,-255.2500458,411.7480164,1824.685913,208.2600708,-18.6,87.8,-2.200000000000003,-16.4,2402.0
2403,1618666461.112,1618666461.11724,-267.4421082,227.4868927,1886.547607,182.7427368,-15.9,87.8,-2.200000000000003,-13.699999999999998,2403.0
2404,1618666461.112,1618666461.11824,-273.9233704,352.9119263,1778.049438,-61.55688477,-15.9,87.8,-2.200000000000003,-13.699999999999998,2404.0
2405,1618666461.142,1618666461.14722,-258.9450684,203.420639,1717.414429,-109.1770325,-15.9,87.8,-2.200000000000003,-13.699999999999998,2405.0
2406,1618666461.186,1618666461.1792,-267.8422852,290.0759888,1892.254761,-126.0851135,-13.4,87.7,-2.299999999999997,-11.100000000000003,2406.0
2407,1618666461.186,1618666461.1802,-292.2376404,320.0438232,1884.763672,-137.4506683,-13.4,87.7,-2.299999999999997,-11.100000000000003,2407.0
2408,1618666461.216,1618666461.21318,-274.5030518,317.6502686,1894.049927,-16.6668644,-10.3,88.2,-1.7999999999999972,-8.500000000000004,2408.0
2409,1618666461.216,1618666461.21418,-205.3485565,392.3772278,1901.881226,-209.3352966,-10.3,88.2,-1.7999999999999972,-8.500000000000004,2409.0
2410,1618666461.246,1618666461.2481802,-234.9498596,253.6157074,1878.884644,-178.7653503,-7.7,88.5,-1.5,-6.2,2410.0
2411,1618666461.292,1618666461.2871401,-256.4468079,311.1241455,1905.579956,-624.2565918,-5.2,89.0,-1.0,-4.2,2411.0
2412,1618666461.292,1618666461.28814,-232.0738831,355.5803528,1870.660522,-629.1110229,-5.2,89.0,-1.0,-4.2,2412.0
2413,1618666461.306,1618666461.3127,-251.7831573,198.8747864,1902.737671,-1010.25354,-5.2,89.0,-1.0,-4.2,2413.0
2414,1618666461.352,1618666461.34667,-249.7336884,267.3972473,1892.071533,-1109.906982,-4.2,89.7,-0.29999999999999716,-3.900000000000003,2414.0
2415,1618666461.352,1618666461.3476698,-253.0285339,262.5241394,1892.082764,-1110.464233,-4.2,89.7,-0.29999999999999716,-3.900000000000003,2415.0
2416,1618666461.381,1618666461.38263,-233.3454437,268.3209839,1889.184326,-1116.822021,-3.5,90.0,0.0,-3.5,2416.0
2417,1618666461.381,1618666461.38363,-219.4741516,263.3282166,1883.163086,-1132.062134,-3.5,90.0,0.0,-3.5,2417.0
2418,1618666461.412,1618666461.41063,-222.5408783,276.8778687,1891.009399,-1107.015991,-3.5,90.0,0.0,-3.5,2418.0
2419,1618666461.442,1618666461.4406,-195.74823,243.7835083,1863.094727,-1098.664795,-2.9,90.4,0.4000000000000057,-3.3000000000000056,2419.0
2420,1618666461.442,1618666461.4416,-195.5649719,238.7870026,1861.737183,-1092.57251,-2.9,90.4,0.4000000000000057,-3.3000000000000056,2420.0
2421,1618666461.472,1618666461.47458,-233.1173096,236.1989899,1857.45874,-1078.286133,-2.4,91.0,1.0,-3.4,2421.0
2422,1618666461.472,1618666461.4765801,-232.702179,234.5609131,1856.348022,-1093.982422,-2.4,91.0,1.0,-3.4,2422.0
2423,1618666461.503,1618666461.50856,-266.1742859,258.5299377,1880.455322,-1098.728394,-2.1,91.1,1.0999999999999943,-3.1999999999999944,2423.0
2424,1618666461.546,1618666461.54654,-270.2732239,236.7151031,1844.133423,-1131.949951,-1.9,90.9,0.9000000000000057,-2.8000000000000056,2424.0
2425,1618666461.546,1618666461.54754,-245.552475,229.8187256,1831.776855,-1141.677368,-1.9,90.9,0.9000000000000057,-2.8000000000000056,2425.0
2426,1618666461.576,1618666461.5785198,-222.3688354,232.15242,1835.486816,-1138.734131,-1.9,90.9,0.9000000000000057,-2.8000000000000056,2426.0
2427,1618666461.576,1618666461.58052,-253.5147247,233.7792816,1833.250366,-1116.949219,-1.9,90.9,0.9000000000000057,-2.8000000000000056,2427.0
2428,1618666461.609,1618666461.6095,-263.1150513,213.0003967,1810.137817,-1129.100098,-1.8,90.9,0.9000000000000057,-2.7000000000000055,2428.0
2429,1618666461.636,1618666461.63849,-252.9238281,230.4544983,1829.26355,-1146.984253,-1.6,91.0,1.0,-2.6,2429.0
2430,1618666461.636,1618666461.64049,-279.3985901,232.7208862,1828.511841,-1084.77478,-1.6,91.0,1.0,-2.6,2430.0
2431,1618666461.666,1618666461.67347,-291.7888794,234.5459595,1819.08728,-1106.466187,-1.6,91.0,1.0,-2.6,2431.0
2432,1618666461.681,1618666461.67446,-255.7773743,231.2249298,1817.946655,-1147.49292,-1.6,91.0,1.0,-2.6,2432.0
2433,1618666461.712,1618666461.70745,-290.4013672,234.3140869,1808.297729,-1124.702026,-1.6,91.0,1.0,-2.6,2433.0
2434,1618666461.742,1618666461.74043,-271.9898376,218.7785339,1803.3125,-1139.216553,-1.5,91.0,1.0,-2.5,2434.0
2435,1618666461.742,1618666461.74143,-295.1136475,232.4964905,1823.160034,-1137.238159,-1.5,91.0,1.0,-2.5,2435.0
2436,1618666461.771,1618666461.77241,-273.0556946,-261.9893494,-156.9205933,-170.5113831,-1.4,91.1,1.0999999999999943,-2.4999999999999942,2436.0
2437,1618666461.816,1618666461.80939,-302.0212402,-263.9266052,-156.8457947,-173.5818481,-1.4,91.1,1.0999999999999943,-2.4999999999999942,2437.0
2438,1618666461.816,1618666461.81039,-315.0473022,-264.0836792,-158.0762177,-163.6598969,-1.4,91.1,1.0999999999999943,-2.4999999999999942,2438.0
2439,1618666461.847,1618666461.8413699,-346.8588867,-262.7223511,-151.8792114,-148.8012695,-1.4,91.1,1.0999999999999943,-2.4999999999999942,2439.0
2440,1618666461.847,1618666461.84237,-325.7621155,-264.6147461,-152.4663696,-161.0606689,-1.4,91.1,1.0999999999999943,-2.4999999999999942,2440.0
2441,1618666461.861,1618666461.86735,-338.388031,-262.40448,-160.5183716,-149.1976929,-1.3,91.0,1.0,-2.3,2441.0
2442,1618666461.907,1618666461.90234,-349.278595,-262.7784729,-171.2780609,-128.2318268,-1.2,91.0,1.0,-2.2,2442.0
2443,1618666461.907,1618666461.9063401,-323.4545898,-262.8569946,-176.2970123,-149.8222656,-1.2,91.0,1.0,-2.2,2443.0
2444,1618666461.937,1618666461.94131,-324.5541382,-267.1167297,-185.4148865,-150.5328369,-1.2,91.0,1.0,-2.2,2444.0
2445,1618666461.951,1618666461.94431,-318.8956604,-267.8049011,-194.9703369,-135.4610443,-1.2,91.0,1.0,-2.2,2445.0
2446,1618666461.966,1618666461.9683,-360.000885,-267.1429138,-204.6678925,-125.3296585,-1.2,91.0,1.0,-2.2,2446.0
2447,1618666462.011,1618666462.00528,-358.5161743,-264.988739,-212.9704742,-147.2080688,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2447.0
2448,1618666462.011,1618666462.00728,-386.1278381,-264.9550781,-209.4138336,-134.3390808,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2448.0
2449,1618666462.027,1618666462.0332599,-380.884491,-266.7689209,-214.4552155,-142.2302704,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2449.0
2450,1618666462.041,1618666462.03526,-383.3079529,-264.2070923,-215.02742,-140.9848785,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2450.0
2451,1618666462.071,1618666462.06624,-387.3994141,-262.9467468,-214.7955475,-107.9615631,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2451.0
2452,1618666462.102,1618666462.09922,-401.6184998,-269.2036133,-234.11586,-131.1526794,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2452.0
2453,1618666462.102,1618666462.10022,-415.5533752,-262.8981323,-236.3560638,-146.0935822,-1.1,91.1,1.0999999999999943,-2.1999999999999944,2453.0
2454,1618666462.131,1618666462.1332,-419.6223755,-263.2496948,-250.0852356,-127.8840103,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2454.0
2455,1618666462.131,1618666462.1362,-437.6187744,-261.2937317,-256.5702209,-123.0782394,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2455.0
2456,1618666462.161,1618666462.16418,-429.1404419,-264.5025635,-264.7194824,-145.3942261,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2456.0
2457,1618666462.191,1618666462.19616,-453.5619812,-259.0161133,-268.8071899,-125.6512909,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2457.0
2458,1618666462.191,1618666462.19716,-469.6697388,-252.9238281,-269.5888062,-129.7801361,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2458.0
2459,1618666462.237,1618666462.2341402,-475.5974731,-247.1606445,-282.7981567,-104.5993881,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2459.0
2460,1618666462.237,1618666462.23714,-474.0042725,-255.5866394,-289.3579407,-122.5883102,-1.0,91.1,1.0999999999999943,-2.0999999999999943,2460.0
2461,1618666462.267,1618666462.26513,-459.717865,-237.4630737,-266.237854,-134.4026489,-1.0,91.2,1.2000000000000028,-2.200000000000003,2461.0
2462,1618666462.311,1618666462.30411,-513.2096558,-236.2064667,-249.6962891,-97.1831665,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2462.0
2463,1618666462.311,1618666462.3071,-498.8970337,-232.649826,-254.0757141,-109.7567139,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2463.0
2464,1618666462.327,1618666462.3297698,-485.01828,-228.2778778,-249.9506073,-125.6101532,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2464.0
2465,1618666462.357,1618666462.36275,-539.4188843,-204.2639923,-238.1699219,-93.10668182,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2465.0
2466,1618666462.357,1618666462.36375,-533.3751831,-209.0697632,-240.5634613,-110.5458298,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2466.0
2467,1618666462.402,1618666462.39773,-582.3043213,-194.4654541,-223.7413788,-95.92656708,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2467.0
2468,1618666462.402,1618666462.39873,-567.1539307,-194.6823578,-226.6061554,-112.3447266,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2468.0
2469,1618666462.431,1618666462.42771,-582.8016968,-168.1103668,-220.2744904,-79.08579254,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2469.0
2470,1618666462.461,1618666462.46122,-543.996521,-178.5409546,-209.7167664,-101.2110443,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2470.0
2471,1618666462.461,1618666462.46327,-574.4729614,-162.1340179,-212.4768066,-81.00062561,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2471.0
2472,1618666462.491,1618666462.49325,-569.296936,-154.0296478,-216.1568604,-76.64363861,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2472.0
2473,1618666462.522,1618666462.52524,-571.6829834,-117.9957123,-211.5829773,-72.23429871,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2473.0
2474,1618666462.522,1618666462.52623,-544.6060791,-111.1329956,-215.4462891,-80.0058136,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2474.0
2475,1618666462.568,1618666462.57122,-567.5803223,-126.7770004,-221.0000305,-86.41226196,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2475.0
2476,1618666462.568,1618666462.5732,-552.9124146,-120.3331528,-221.8340302,-109.9885864,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2476.0
2477,1618666462.597,1618666462.59319,-573.3060913,-118.6539383,-212.6039581,-92.2390213,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2477.0
2478,1618666462.597,1618666462.5941901,-537.6087646,-118.4519806,-208.4302368,-125.2361603,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2478.0
2479,1618666462.629,1618666462.62917,-562.722168,-126.0290222,-209.2193604,-72.52600861,-0.9,91.2,1.2000000000000028,-2.1000000000000028,2479.0
2480,1618666462.657,1618666462.66015,-554.692627,-126.533905,-185.130661,-100.6725006,-0.8,91.1,1.0999999999999943,-1.8999999999999944,2480.0
2481,1618666462.657,1618666462.66215,-544.8529053,-131.9006653,-184.494873,-106.3234863,-0.8,91.1,1.0999999999999943,-1.8999999999999944,2481.0
2482,1618666462.687,1618666462.6911302,-575.4078979,-123.0520554,-171.8540192,-77.80300903,-0.8,91.0,1.0,-1.8,2482.0
2483,1618666462.731,1618666462.72411,-582.0649414,-100.0666351,-181.4730377,-68.13536835,-0.8,91.0,1.0,-1.8,2483.0
2484,1618666462.731,1618666462.72511,-576.3129883,-104.7826462,-185.3251343,-87.66138458,-0.8,91.0,1.0,-1.8,2484.0
2485,1618666462.762,1618666462.7591,-604.9119873,-113.8893051,-183.4963226,-55.88719559,-0.8,90.9,0.9000000000000057,-1.7000000000000057,2485.0
2486,1618666462.762,1618666462.76109,-604.7212524,-123.5980835,-198.478363,-77.19714355,-0.8,90.9,0.9000000000000057,-1.7000000000000057,2486.0
2487,1618666462.791,1618666462.7900698,-622.4577026,-86.12428284,-182.2322388,-52.96633148,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2487.0
2488,1618666462.823,1618666462.82506,-606.0956421,-111.8585358,-175.4517975,-58.77065659,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2488.0
2489,1618666462.823,1618666462.82706,-588.241394,-97.89749146,-182.5314331,-78.95864105,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2489.0
2490,1618666462.852,1618666462.85304,-601.3759155,-80.94826508,-175.7921295,-43.24259186,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2490.0
2491,1618666462.897,1618666462.89002,-600.829895,-73.76765442,-146.9163666,-59.69441223,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2491.0
2492,1618666462.897,1618666462.89101,-572.2196655,-87.95684052,-141.1943054,-72.26047516,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2492.0
2493,1618666462.912,1618666462.926,-578.0800781,-61.96453094,-127.5810776,-56.08541107,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2493.0
2494,1618666462.942,1618666462.92799,-567.5036621,-63.92797852,-116.5782928,-53.78911209,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2494.0
2495,1618666462.956,1618666462.95598,-565.1362915,-66.50476837,-83.29318237,-41.39134216,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2495.0
2496,1618666462.956,1618666462.95799,-568.5096436,-53.96114731,-85.75029755,-54.97465897,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2496.0
2497,1618666462.988,1618666462.99496,-537.5395508,-72.65690613,-41.45492172,-71.39656067,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2497.0
2498,1618666463.002,1618666462.99595,-552.0541382,-76.70721436,-46.17467499,-63.86440277,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2498.0
2499,1618666463.016,1618666463.01595,-544.9744873,-87.88578033,-10.51846886,-41.89997101,-0.8,90.8,0.7999999999999972,-1.5999999999999972,2499.0
2500,1618666463.046,1618666463.05195,-515.5377197,-82.87057495,5.62667942,-59.71311188,-0.8,90.7,0.7000000000000028,-1.5000000000000029,2500.0
2501,1618666463.092,1618666463.0889,-503.9103699,-91.60324097,15.82912636,-68.91326904,-0.8,90.7,0.7000000000000028,-1.5000000000000029,2501.0
2502,1618666463.092,1618666463.0909,-511.300415,-95.87046814,25.13399696,-61.54192352,-0.8,90.7,0.7000000000000028,-1.5000000000000029,2502.0
2503,1618666463.122,1618666463.11489,-534.4915161,-97.92366791,18.30494118,-37.64770126,-0.8,90.7,0.7000000000000028,-1.5000000000000029,2503.0
2504,1618666463.122,1618666463.11589,-534.6149292,-104.5619965,23.35006523,-63.92424011,-0.8,90.7,0.7000000000000028,-1.5000000000000029,2504.0
2505,1618666463.153,1618666463.1538599,-524.2067871,-108.5562057,38.68739319,-50.47182083,-0.7,90.7,0.7000000000000028,-1.4000000000000028,2505.0
2506,1618666463.153,1618666463.15586,-510.2457581,-105.2650909,39.00528717,-77.9974823,-0.7,90.7,0.7000000000000028,-1.4000000000000028,2506.0
2507,1618666463.182,1618666463.18385,-521.0316162,-112.2063522,44.21122742,-66.5496521,-0.7,90.7,0.7000000000000028,-1.4000000000000028,2507.0
2508,1618666463.212,1618666463.21283,-482.5405884,-149.1004639,39.1025238,-100.09655,-0.7,90.7,0.7000000000000028,-1.4000000000000028,2508.0
2509,1618666463.212,1618666463.21383,-505.0099182,-146.3591156,30.85604477,-73.58065796,-0.7,90.7,0.7000000000000028,-1.4000000000000028,2509.0
2510,1618666463.242,1618666463.24881,-517.5684814,-150.3271484,37.59908295,-71.01882935,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2510.0
2511,1618666463.286,1618666463.28579,-487.5707703,-160.3612976,23.79137421,-88.52529907,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2511.0
2512,1618666463.286,1618666463.28779,-508.1252441,-151.456604,24.76748657,-78.51732635,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2512.0
2513,1618666463.316,1618666463.32077,-497.7731934,-152.7954865,22.57590675,-91.00485229,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2513.0
2514,1618666463.316,1618666463.32177,-478.5650635,-153.9211884,15.01008892,-91.97348785,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2514.0
2515,1618666463.362,1618666463.35975,-492.9674377,-169.1912079,0.241223544,-65.67825317,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2515.0
2516,1618666463.362,1618666463.36075,-455.7703857,-141.7665253,38.77715302,-125.539093,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2516.0
2517,1618666463.376,1618666463.3837302,-481.3176575,-146.0898438,28.57470512,-81.36339569,-0.7,90.6,0.5999999999999943,-1.2999999999999943,2517.0
2518,1618666463.406,1618666463.41372,-472.076355,-135.8724365,34.94749451,-64.61985779,-0.7,90.5,0.5,-1.2,2518.0
2519,1618666463.422,1618666463.41471,-464.6414185,-141.7552948,35.96848679,-74.21270752,-0.7,90.5,0.5,-1.2,2519.0
2520,1618666463.452,1618666463.4457,-471.3507996,-134.8140411,54.22668076,-49.83977509,-0.7,90.5,0.5,-1.2,2520.0
2521,1618666463.482,1618666463.47668,-455.1196594,-139.7731476,57.31209564,-72.45869446,-0.7,90.5,0.5,-1.2,2521.0
2522,1618666463.482,1618666463.4786801,-440.0740356,-148.1056519,51.27215958,-99.63280487,-0.7,90.5,0.5,-1.2,2522.0
2523,1618666463.526,1618666463.52265,-443.8999329,-130.4794922,65.3192215,-72.67186737,-0.7,90.4,0.4000000000000057,-1.1000000000000056,2523.0
2524,1618666463.526,1618666463.52365,-456.8287659,-122.2105789,63.24357986,-59.83279037,-0.7,90.4,0.4000000000000057,-1.1000000000000056,2524.0
2525,1618666463.542,1618666463.54764,-423.0350342,-138.2397919,58.88285446,-92.57561493,-0.7,90.4,0.4000000000000057,-1.1000000000000056,2525.0
2526,1618666463.572,1618666463.5766199,-444.9957275,-121.9413071,58.34804916,-50.04173279,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2526.0
2527,1618666463.572,1618666463.57862,-429.4863586,-130.2177124,52.58112335,-78.5322876,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2527.0
2528,1618666463.616,1618666463.6126,-386.8328247,-120.924057,39.33813858,-73.73773956,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2528.0
2529,1618666463.646,1618666463.64358,-413.3486938,-147.8438568,42.03460693,-99.1877594,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2529.0
2530,1618666463.646,1618666463.6446,-396.6276245,-152.2232819,20.88547134,-72.13332367,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2530.0
2531,1618666463.676,1618666463.67656,-376.1142578,-128.7628784,47.28542328,-116.5259323,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2531.0
2532,1618666463.676,1618666463.67856,-384.342041,-125.4717712,44.88066864,-66.71420288,-0.7,90.3,0.29999999999999716,-0.9999999999999971,2532.0
2533,1618666463.706,1618666463.70956,-400.012207,-131.0666656,34.81285858,-90.75054169,-0.7,90.2,0.20000000000000284,-0.9000000000000028,2533.0
2534,1618666463.736,1618666463.74253,-369.1692505,-141.407486,22.55720711,-126.0327606,-0.7,90.2,0.20000000000000284,-0.9000000000000028,2534.0
2535,1618666463.736,1618666463.74353,-386.9412842,-149.5193329,26.92166901,-129.0396423,-0.7,90.2,0.20000000000000284,-0.9000000000000028,2535.0
2536,1618666463.781,1618666463.77452,-393.0896606,-101.6785278,47.0442009,-123.2671051,-0.7,90.2,0.20000000000000284,-0.9000000000000028,2536.0
2537,1618666463.781,1618666463.7765,-400.217926,-106.4992599,37.26062393,-120.6416931,-0.7,90.2,0.20000000000000284,-0.9000000000000028,2537.0
2538,1618666463.811,1618666463.80949,-361.3790588,-127.2145691,20.55075073,-116.6661758,-0.7,90.2,0.20000000000000284,-0.9000000000000028,2538.0
2539,1618666463.841,1618666463.8424802,-372.3257446,-123.5045853,26.28775597,-138.3950043,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2539.0
2540,1618666463.841,1618666463.84547,-375.706604,-116.305275,28.97674561,-108.1691284,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2540.0
2541,1618666463.871,1618666463.87345,-329.8703918,-149.9382019,32.10704041,-190.6600952,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2541.0
2542,1618666463.871,1618666463.87445,-342.1410217,-127.0612335,32.55582809,-125.1557541,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2542.0
2543,1618666463.901,1618666463.9074302,-365.1413879,-138.6474457,18.34794998,-116.2061691,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2543.0
2544,1618666463.931,1618666463.93742,-326.440918,-144.0291595,16.44059944,-163.2279358,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2544.0
2545,1618666463.931,1618666463.93841,-326.3249817,-176.1436768,-3.552904844,-134.3746033,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2545.0
2546,1618666463.977,1618666463.97339,-303.2984009,-139.5674591,16.85572815,-163.2503662,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2546.0
2547,1618666463.977,1618666463.97439,-335.3530884,-123.3624725,32.21549988,-121.8235016,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2547.0
2548,1618666464.007,1618666464.00537,-342.4963074,-139.0139465,22.24492455,-132.949707,-0.7,90.1,0.09999999999999432,-0.7999999999999943,2548.0
2549,1618666464.021,1618666464.0353599,-331.6580811,-127.109848,11.45905304,-136.5848846,-0.7,90.0,0.0,-0.7,2549.0
2550,1618666464.021,1618666464.03636,-297.4753723,-132.0876617,26.40743446,-167.3530426,-0.7,90.0,0.0,-0.7,2550.0
2551,1618666464.068,1618666464.07234,-278.861908,-132.2671661,10.95790672,-156.8888092,-0.7,90.0,0.0,-0.7,2551.0
2552,1618666464.111,1618666464.1073198,-263.9845886,-127.3379822,11.61986923,-142.3667755,-0.7,90.0,0.0,-0.7,2552.0
2553,1618666464.111,1618666464.10832,-300.9497375,-136.1604004,5.692127705,-128.2411652,-0.7,90.0,0.0,-0.7,2553.0
2554,1618666464.127,1618666464.1333,-284.3894653,-123.7214966,7.71541357,-150.6095123,-0.7,90.0,0.0,-0.7,2554.0
2555,1618666464.142,1618666464.1353,-264.2875061,-131.6949615,3.605263472,-164.7052002,-0.7,90.0,0.0,-0.7,2555.0
2556,1618666464.171,1618666464.1742802,-255.6894836,-138.0789795,2.266379356,-139.8946991,-0.7,90.0,0.0,-0.7,2556.0
2557,1618666464.171,1618666464.17528,-278.3457947,-122.9398575,5.456513882,-134.9617767,-0.7,90.0,0.0,-0.7,2557.0
2558,1618666464.201,1618666464.20726,-247.6299896,-127.4688797,11.84426308,-188.6106415,-0.7,89.9,-0.09999999999999432,-0.6000000000000056,2558.0
2559,1618666464.231,1618666464.23524,-257.2415466,-118.1864471,5.232120037,-127.5866852,-0.7,89.9,-0.09999999999999432,-0.6000000000000056,2559.0
2560,1618666464.231,1618666464.2362401,-264.7699585,-123.4148254,2.666548729,-138.1706085,-0.7,89.9,-0.09999999999999432,-0.6000000000000056,2560.0
2561,1618666464.277,1618666464.27222,-240.7560577,-127.6483917,-9.372189522,-153.3508606,-0.7,89.9,-0.09999999999999432,-0.6000000000000056,2561.0
2562,1618666464.307,1618666464.3112,-207.6280212,-129.1256561,-11.87792206,-172.7609406,-0.7,89.8,-0.20000000000000284,-0.4999999999999971,2562.0
2563,1618666464.307,1618666464.3122,-215.8445892,-142.5668488,-12.23321247,-181.4524689,-0.7,89.8,-0.20000000000000284,-0.4999999999999971,2563.0
2564,1618666464.337,1618666464.33019,-239.0618896,-123.1605148,-28.41576004,-143.1035309,-0.7,89.8,-0.20000000000000284,-0.4999999999999971,2564.0
2565,1618666464.367,1618666464.36317,-211.6147614,-126.2421951,-21.23141289,-188.8051147,-0.7,89.8,-0.20000000000000284,-0.4999999999999971,2565.0
2566,1618666464.367,1618666464.36517,-214.6104126,-126.2534103,-22.51045799,-175.749115,-0.7,89.8,-0.20000000000000284,-0.4999999999999971,2566.0
2567,1618666464.411,1618666464.41014,-232.8611298,-115.074852,-21.06685638,-173.5949402,-0.7,89.7,-0.29999999999999716,-0.4000000000000028,2567.0
2568,1618666464.411,1618666464.41114,-205.8328705,-118.2313309,-32.95599747,-182.196701,-0.7,89.6,-0.4000000000000057,-0.29999999999999427,2568.0
2569,1618666464.427,1618666464.43013,-200.1070862,-123.3736877,-35.65620804,-186.2320557,-0.7,89.6,-0.4000000000000057,-0.29999999999999427,2569.0
2570,1618666464.472,1618666464.47013,-228.4817047,-126.2421951,-35.34953308,-190.0243225,-0.7,89.5,-0.5,-0.19999999999999996,2570.0
2571,1618666464.472,1618666464.47211,-211.0874329,-107.8381424,-38.1133194,-169.6643066,-0.7,89.5,-0.5,-0.19999999999999996,2571.0
2572,1618666464.501,1618666464.49509,-182.3874359,-150.8170776,-44.48611069,-210.7171783,-0.7,89.5,-0.5,-0.19999999999999996,2572.0
2573,1618666464.501,1618666464.49709,-207.9870605,-117.0495224,-46.27004242,-177.0393829,-0.7,89.5,-0.5,-0.19999999999999996,2573.0
2574,1618666464.531,1618666464.53807,-207.6916046,-109.0984879,-49.33676147,-183.7525024,-0.7,89.3,-0.7000000000000028,2.886579864025407e-15,2574.0
2575,1618666464.547,1618666464.53907,-171.0518036,-119.7459869,-36.48272324,-188.0010376,-0.7,89.3,-0.7000000000000028,2.886579864025407e-15,2575.0
2576,1618666464.577,1618666464.57405,-205.7393799,-128.183197,-48.38682556,-179.6760101,-0.7,89.2,-0.7999999999999972,0.0999999999999972,2576.0
2577,1618666464.577,1618666464.57505,-182.7876129,-127.5623779,-49.63221359,-231.9710388,-0.7,89.2,-0.7999999999999972,0.0999999999999972,2577.0
2578,1618666464.607,1618666464.59803,-213.1481171,-121.9413071,-38.7715416,-187.5335388,-0.7,89.1,-0.9000000000000057,0.20000000000000573,2578.0
